"mating.regime","block","sex","agrawal.stock.number","DSPR.stock.number","replicate","total.wt","total.flies","scorer.name","prop.wt","total.wtNOT","most.severe.variants.whole.genome","zhang.radical.score.polarity.and.volume.whole.genome","INDELs.whole.genome"
"vial","2","f","79","11111",2,33,112,"nina",0.294642857142857,79,5,277,144
"vial","2","f","79","11111",3,43,108,"nina",0.398148148148148,65,5,277,144
"vial","2","f","79","11111",4,28,101,"nina",0.277227722772277,73,5,277,144
"vial","2","f","79","11111",5,32,108,"nina",0.296296296296296,76,5,277,144
"vial","2","f","59","11084",1,38,101,"nina",0.376237623762376,63,4,265,126
"vial","2","f","59","11084",2,42,105,"nina",0.4,63,4,265,126
"vial","2","f","59","11084",3,43,102,"nina",0.42156862745098,59,4,265,126
"vial","2","f","59","11084",4,42,106,"nina",0.39622641509434,64,4,265,126
"vial","2","f","59","11084",5,47,110,"nina",0.427272727272727,63,4,265,126
"vial","2","f","52","11075",1,41,101,"nina",0.405940594059406,60,5,296,91
"vial","2","f","52","11075",2,36,100,"nina",0.36,64,5,296,91
"vial","2","f","52","11075",3,30,101,"nina",0.297029702970297,71,5,296,91
"vial","2","f","52","11075",4,49,101,"nina",0.485148514851485,52,5,296,91
"vial","2","f","52","11075",5,38,100,"nina",0.38,62,5,296,91
"vial","2","f","62","11090",1,17,102,"nina",0.166666666666667,85,10,303,143
"vial","2","f","62","11090",2,31,100,"nina",0.31,69,10,303,143
"vial","2","f","62","11090",3,38,106,"nina",0.358490566037736,68,10,303,143
"vial","2","f","62","11090",4,28,101,"nina",0.277227722772277,73,10,303,143
"vial","2","f","62","11090",5,32,102,"nina",0.313725490196078,70,10,303,143
"vial","2","f","61","11089",1,19,105,"nina",0.180952380952381,86,5,225,135
"vial","2","f","61","11089",2,28,102,"nina",0.274509803921569,74,5,225,135
"vial","2","f","61","11089",3,16,100,"nina",0.16,84,5,225,135
"vial","2","f","61","11089",4,30,103,"nina",0.29126213592233,73,5,225,135
"vial","2","f","61","11089",5,25,108,"nina",0.231481481481481,83,5,225,135
"vial","2","f","67","11095",1,36,105,"nina",0.342857142857143,69,7,302,129
"vial","2","f","67","11095",2,12,101,"nina",0.118811881188119,89,7,302,129
"vial","2","f","67","11095",3,42,106,"nina",0.39622641509434,64,7,302,129
"vial","2","f","67","11095",4,37,108,"nina",0.342592592592593,71,7,302,129
"vial","2","f","67","11095",5,44,114,"nina",0.385964912280702,70,7,302,129
"vial","2","f","66","11094",1,38,101,"nina",0.376237623762376,63,6,277,161
"vial","2","f","66","11094",2,34,106,"nina",0.320754716981132,72,6,277,161
"vial","2","f","66","11094",3,37,105,"nina",0.352380952380952,68,6,277,161
"vial","2","f","66","11094",4,26,103,"nina",0.252427184466019,77,6,277,161
"vial","2","f","66","11094",5,18,103,"nina",0.174757281553398,85,6,277,161
"vial","2","f","70","11099",1,31,109,"nina",0.284403669724771,78,5,261,106
"vial","2","f","70","11099",2,26,101,"nina",0.257425742574257,75,5,261,106
"vial","2","f","70","11099",3,29,102,"nina",0.284313725490196,73,5,261,106
"vial","2","f","70","11099",4,32,102,"nina",0.313725490196078,70,5,261,106
"vial","2","f","70","11099",5,30,101,"nina",0.297029702970297,71,5,261,106
"vial","2","f","69","11097",1,18,104,"nina",0.173076923076923,86,6,253,157
"vial","2","f","69","11097",2,28,103,"nina",0.271844660194175,75,6,253,157
"vial","2","f","69","11097",3,49,107,"nina",0.457943925233645,58,6,253,157
"vial","2","f","69","11097",4,25,103,"nina",0.242718446601942,78,6,253,157
"vial","2","f","69","11097",5,21,104,"nina",0.201923076923077,83,6,253,157
"vial","3","f","133","11225",3,46,112,"nina",0.410714285714286,66,6,274,144
"vial","3","f","133","11225",4,45,110,"nina",0.409090909090909,65,6,274,144
"vial","3","f","133","11225",5,33,120,"nina",0.275,87,6,274,144
"vial","3","f","132","11224",1,41,101,"nina",0.405940594059406,60,2,277,134
"vial","3","f","132","11224",2,40,102,"nina",0.392156862745098,62,2,277,134
"vial","3","f","132","11224",3,48,104,"nina",0.461538461538462,56,2,277,134
"vial","3","f","132","11224",4,65,122,"nina",0.532786885245902,57,2,277,134
"vial","3","f","132","11224",5,61,124,"nina",0.491935483870968,63,2,277,134
"vial","3","f","131","11223",1,39,101,"nina",0.386138613861386,62,4,253,104
"vial","3","f","131","11223",2,34,105,"nina",0.323809523809524,71,4,253,104
"vial","3","f","131","11223",3,29,116,"nina",0.25,87,4,253,104
"vial","3","f","131","11223",4,35,102,"nina",0.343137254901961,67,4,253,104
"vial","3","f","134","11227",1,69,118,"nina",0.584745762711864,49,5,274,103
"vial","3","f","134","11227",2,32,100,"nina",0.32,68,5,274,103
"vial","3","f","134","11227",3,52,101,"nina",0.514851485148515,49,5,274,103
"vial","3","f","134","11227",4,38,117,"nina",0.324786324786325,79,5,274,103
"vial","3","f","134","11227",5,27,101,"nina",0.267326732673267,74,5,274,103
"vial","3","f","129","11221",1,15,108,"nina",0.138888888888889,93,4,207,138
"vial","3","f","129","11221",2,28,102,"nina",0.274509803921569,74,4,207,138
"vial","3","f","129","11221",3,27,108,"nina",0.25,81,4,207,138
"vial","3","f","129","11221",4,32,101,"nina",0.316831683168317,69,4,207,138
"vial","3","f","129","11221",5,29,104,"nina",0.278846153846154,75,4,207,138
"vial","3","f","127","11215",1,30,120,"amardeep",0.25,90,7,268,143
"vial","3","f","127","11215",2,41,124,"amardeep",0.330645161290323,83,7,268,143
"vial","3","f","127","11215",3,49,117,"amardeep",0.418803418803419,68,7,268,143
"vial","3","f","127","11215",4,56,130,"amardeep",0.430769230769231,74,7,268,143
"vial","3","f","130","11222",1,51,107,"nina",0.476635514018692,56,5,290,106
"vial","3","f","130","11222",2,28,105,"amardeep",0.266666666666667,77,5,290,106
"vial","3","f","130","11222",3,51,102,"nina",0.5,51,5,290,106
"vial","3","f","130","11222",4,52,104,"nina",0.5,52,5,290,106
"vial","3","f","130","11222",5,36,100,"nina",0.36,64,5,290,106
"vial","3","f","147","11255",1,42,102,"nina",0.411764705882353,60,4,291,115
"vial","3","f","147","11255",2,19,113,"nina",0.168141592920354,94,4,291,115
"vial","3","f","147","11255",3,53,126,"nina",0.420634920634921,73,4,291,115
"vial","3","f","147","11255",4,54,127,"nina",0.425196850393701,73,4,291,115
"vial","3","f","147","11255",5,64,138,"nina",0.463768115942029,74,4,291,115
"vial","3","f","145","11249",1,56,146,"nina",0.383561643835616,90,9,289,106
"vial","3","f","145","11249",2,20,81,"nina",0.246913580246914,61,9,289,106
"vial","3","f","145","11249",3,29,106,"nina",0.273584905660377,77,9,289,106
"vial","3","f","145","11249",4,45,113,"nina",0.398230088495575,68,9,289,106
"vial","3","f","145","11249",5,60,123,"nina",0.48780487804878,63,9,289,106
"vial","3","f","63","11091",1,41,107,"nina",0.383177570093458,66,5,276,118
"vial","3","f","63","11091",2,36,139,"nina",0.258992805755396,103,5,276,118
"vial","3","f","63","11091",3,41,122,"nina",0.336065573770492,81,5,276,118
"vial","3","f","63","11091",4,34,127,"nina",0.267716535433071,93,5,276,118
"vial","3","f","63","11091",5,39,122,"nina",0.319672131147541,83,5,276,118
"vial","3","f","144","11245",1,33,117,"nina",0.282051282051282,84,7,255,126
"vial","3","f","144","11245",2,22,106,"nina",0.207547169811321,84,7,255,126
"vial","3","f","144","11245",3,29,124,"nina",0.233870967741935,95,7,255,126
"vial","3","f","144","11245",4,40,112,"nina",0.357142857142857,72,7,255,126
"vial","3","f","144","11245",5,49,112,"nina",0.4375,63,7,255,126
"vial","3","f","65","11093",1,45,148,"nina",0.304054054054054,103,4,239,134
"vial","3","f","65","11093",2,39,130,"nina",0.3,91,4,239,134
"vial","3","f","65","11093",3,64,134,"nina",0.477611940298507,70,4,239,134
"vial","3","f","65","11093",4,59,139,"nina",0.424460431654676,80,4,239,134
"vial","3","f","65","11093",5,52,133,"nina",0.390977443609023,81,4,239,134
"vial","3","f","135","11228",1,47,109,"nina",0.431192660550459,62,4,242,110
"vial","3","f","135","11228",2,34,110,"nina",0.309090909090909,76,4,242,110
"vial","3","f","135","11228",3,23,80,"nina",0.2875,57,4,242,110
"vial","3","f","135","11228",4,54,126,"nina",0.428571428571429,72,4,242,110
"vial","3","f","135","11228",5,42,146,"nina",0.287671232876712,104,4,242,110
"vial","3","f","136","11229",1,29,110,"nina",0.263636363636364,81,9,292,106
"vial","3","f","136","11229",2,38,124,"nina",0.306451612903226,86,9,292,106
"vial","3","f","136","11229",3,19,112,"nina",0.169642857142857,93,9,292,106
"vial","3","f","136","11229",4,42,102,"nina",0.411764705882353,60,9,292,106
"vial","3","f","128","11216",1,33,102,"nina",0.323529411764706,69,9,290,118
"vial","3","f","128","11216",2,13,118,"nina",0.110169491525424,105,9,290,118
"vial","3","f","128","11216",3,45,105,"nina",0.428571428571429,60,9,290,118
"vial","3","f","128","11216",4,50,109,"nina",0.458715596330275,59,9,290,118
"vial","3","f","128","11216",5,38,107,"nina",0.355140186915888,69,9,290,118
"vial","3","f","133","11225",1,48,101,"nina",0.475247524752475,53,6,274,144
"vial","3","f","133","11225",2,26,81,"nina",0.320987654320988,55,6,274,144
"vial","3","f","141","11239",1,31,120,"nina",0.258333333333333,89,4,262,165
"vial","3","f","141","11239",2,43,107,"nina",0.401869158878505,64,4,262,165
"vial","3","f","141","11239",3,43,102,"nina",0.42156862745098,59,4,262,165
"vial","3","f","141","11239",4,27,100,"nina",0.27,73,4,262,165
"vial","3","f","141","11239",5,41,101,"nina",0.405940594059406,60,4,262,165
"vial","3","f","22","11044",1,27,105,"nina",0.257142857142857,78,5,312,114
"vial","3","f","22","11044",2,25,106,"nina",0.235849056603774,81,5,312,114
"vial","3","f","22","11044",3,43,101,"nina",0.425742574257426,58,5,312,114
"vial","3","f","22","11044",4,47,113,"nina",0.415929203539823,66,5,312,114
"vial","3","f","22","11044",5,36,107,"nina",0.336448598130841,71,5,312,114
"vial","3","f","150","11259",1,45,112,"nina",0.401785714285714,67,3,255,114
"vial","3","f","150","11259",2,25,103,"nina",0.242718446601942,78,3,255,114
"vial","3","f","150","11259",3,43,112,"nina",0.383928571428571,69,3,255,114
"vial","3","f","150","11259",4,32,106,"nina",0.30188679245283,74,3,255,114
"vial","3","f","150","11259",5,37,107,"nina",0.345794392523364,70,3,255,114
"vial","3","f","142","11240",1,32,110,"nina",0.290909090909091,78,5,281,138
"vial","3","f","142","11240",2,58,102,"nina",0.568627450980392,44,5,281,138
"vial","3","f","142","11240",3,41,115,"nina",0.356521739130435,74,5,281,138
"vial","3","f","142","11240",4,41,113,"nina",0.36283185840708,72,5,281,138
"vial","3","f","142","11240",5,33,112,"nina",0.294642857142857,79,5,281,138
"vial","3","f","56","11079",1,46,113,"nina",0.407079646017699,67,6,261,134
"vial","3","f","56","11079",2,27,104,"nina",0.259615384615385,77,6,261,134
"vial","3","f","56","11079",3,31,107,"nina",0.289719626168224,76,6,261,134
"vial","3","f","56","11079",4,40,100,"nina",0.4,60,6,261,134
"vial","3","f","56","11079",5,41,108,"nina",0.37962962962963,67,6,261,134
"vial","3","f","143","11241",1,29,69,"nina",0.420289855072464,40,10,310,98
"vial","3","f","143","11241",2,23,103,"nina",0.223300970873786,80,10,310,98
"vial","3","f","143","11241",3,21,110,"nina",0.190909090909091,89,10,310,98
"vial","3","f","143","11241",4,44,114,"nina",0.385964912280702,70,10,310,98
"vial","3","f","143","11241",5,45,89,"nina",0.50561797752809,44,10,310,98
"vial","3","f","124","11209",4,54,103,"nina",0.524271844660194,49,6,289,141
"vial","3","f","124","11209",5,21,107,"nina",0.196261682242991,86,6,289,141
"vial","3","f","126","11214",1,18,101,"nina",0.178217821782178,83,6,255,139
"vial","3","f","126","11214",2,36,104,"nina",0.346153846153846,68,6,255,139
"vial","3","f","126","11214",3,49,107,"nina",0.457943925233645,58,6,255,139
"vial","3","f","126","11214",4,22,111,"nina",0.198198198198198,89,6,255,139
"vial","3","f","126","11214",5,47,103,"nina",0.456310679611651,56,6,255,139
"vial","3","f","137","11234",1,42,101,"nina",0.415841584158416,59,6,263,133
"vial","3","f","137","11234",2,38,100,"nina",0.38,62,6,263,133
"vial","3","f","137","11234",3,36,100,"nina",0.36,64,6,263,133
"vial","3","f","137","11234",4,39,100,"nina",0.39,61,6,263,133
"vial","3","f","137","11234",5,50,128,"nina",0.390625,78,6,263,133
"vial","3","f","138","11236",1,30,98,"nina",0.306122448979592,68,8,279,133
"vial","3","f","138","11236",2,46,102,"nina",0.450980392156863,56,8,279,133
"vial","3","f","138","11236",3,39,106,"nina",0.367924528301887,67,8,279,133
"vial","3","f","138","11236",4,48,111,"nina",0.432432432432432,63,8,279,133
"vial","3","f","138","11236",5,52,116,"nina",0.448275862068966,64,8,279,133
"vial","3","f","148","11257",1,34,108,"nina",0.314814814814815,74,6,250,105
"vial","3","f","148","11257",2,32,104,"nina",0.307692307692308,72,6,250,105
"vial","3","f","148","11257",3,37,110,"nina",0.336363636363636,73,6,250,105
"vial","3","f","148","11257",4,47,106,"nina",0.443396226415094,59,6,250,105
"vial","3","f","148","11257",5,41,113,"nina",0.36283185840708,72,6,250,105
"vial","3","f","149","11258",1,35,104,"nina",0.336538461538462,69,4,253,149
"vial","3","f","149","11258",2,30,106,"nina",0.283018867924528,76,4,253,149
"vial","3","f","149","11258",3,59,119,"nina",0.495798319327731,60,4,253,149
"vial","3","f","149","11258",4,40,118,"nina",0.338983050847458,78,4,253,149
"vial","3","f","139","11237",1,33,105,"elenore",0.314285714285714,72,7,340,146
"vial","3","f","139","11237",2,33,114,"elenore",0.289473684210526,81,7,340,146
"vial","3","f","139","11237",3,20,115,"elenore",0.173913043478261,95,7,340,146
"vial","3","f","139","11237",4,30,121,"elenore",0.247933884297521,91,7,340,146
"vial","3","f","139","11237",5,31,106,"elenore",0.292452830188679,75,7,340,146
"vial","3","f","140","11238",1,42,112,"amardeep",0.375,70,8,279,127
"vial","3","f","140","11238",2,35,109,"amardeep",0.321100917431193,74,8,279,127
"vial","3","f","140","11238",3,45,132,"amardeep",0.340909090909091,87,8,279,127
"vial","3","f","140","11238",4,37,111,"amardeep",0.333333333333333,74,8,279,127
"vial","3","f","140","11238",5,64,130,"amardeep",0.492307692307692,66,8,279,127
"vial","3","f","51","11074",1,18,106,"amardeep",0.169811320754717,88,6,274,134
"vial","3","f","51","11074",2,38,121,"amardeep",0.31404958677686,83,6,274,134
"vial","3","f","51","11074",3,15,117,"amardeep",0.128205128205128,102,6,274,134
"vial","3","f","51","11074",4,39,128,"amardeep",0.3046875,89,6,274,134
"vial","3","f","51","11074",5,47,139,"amardeep",0.338129496402878,92,6,274,134
"vial","3","f","112","11159",3,37,112,"amardeep",0.330357142857143,75,5,255,149
"vial","3","f","112","11159",4,51,165,"amardeep",0.309090909090909,114,5,255,149
"vial","3","f","112","11159",5,63,143,"amardeep",0.440559440559441,80,5,255,149
"vial","3","f","113","11163",1,41,110,"amardeep",0.372727272727273,69,7,248,129
"vial","3","f","113","11163",2,49,120,"amardeep",0.408333333333333,71,7,248,129
"vial","3","f","113","11163",3,41,110,"amardeep",0.372727272727273,69,7,248,129
"vial","3","f","113","11163",4,15,113,"amardeep",0.132743362831858,98,7,248,129
"vial","3","f","113","11163",5,37,168,"amardeep",0.220238095238095,131,7,248,129
"vial","3","f","114","11164",1,60,99,"amardeep",0.606060606060606,39,8,315,129
"vial","3","f","114","11164",2,34,90,"amardeep",0.377777777777778,56,8,315,129
"vial","3","f","114","11164",3,44,100,"amardeep",0.44,56,8,315,129
"vial","3","f","114","11164",4,40,102,"amardeep",0.392156862745098,62,8,315,129
"vial","3","f","114","11164",5,61,106,"amardeep",0.575471698113208,45,8,315,129
"vial","3","f","115","11166",1,66,109,"amardeep",0.605504587155963,43,7,249,145
"vial","3","f","115","11166",2,52,105,"amardeep",0.495238095238095,53,7,249,145
"vial","3","f","115","11166",3,41,100,"amardeep",0.41,59,7,249,145
"vial","3","f","115","11166",4,8,108,"amardeep",0.0740740740740741,100,7,249,145
"vial","3","f","115","11166",5,22,111,"amardeep",0.198198198198198,89,7,249,145
"vial","3","f","118","11179",1,31,101,"amardeep",0.306930693069307,70,5,250,129
"vial","3","f","118","11179",2,47,99,"amardeep",0.474747474747475,52,5,250,129
"vial","3","f","118","11179",3,51,112,"amardeep",0.455357142857143,61,5,250,129
"vial","3","f","118","11179",4,58,105,"amardeep",0.552380952380952,47,5,250,129
"vial","3","f","118","11179",5,50,117,"amardeep",0.427350427350427,67,5,250,129
"vial","3","f","119","11181",1,37,114,"amardeep",0.324561403508772,77,5,295,144
"vial","3","f","119","11181",2,47,100,"amardeep",0.47,53,5,295,144
"vial","3","f","119","11181",3,18,106,"amardeep",0.169811320754717,88,5,295,144
"vial","3","f","119","11181",4,55,118,"amardeep",0.466101694915254,63,5,295,144
"vial","3","f","119","11181",5,21,122,"amardeep",0.172131147540984,101,5,295,144
"vial","3","f","120","11184",1,42,130,"amardeep",0.323076923076923,88,5,290,130
"vial","3","f","120","11184",2,60,117,"amardeep",0.512820512820513,57,5,290,130
"vial","3","f","120","11184",3,51,103,"amardeep",0.495145631067961,52,5,290,130
"vial","3","f","120","11184",4,56,101,"amardeep",0.554455445544555,45,5,290,130
"vial","3","f","120","11184",5,46,106,"amardeep",0.433962264150943,60,5,290,130
"vial","3","f","121","11200",1,44,112,"amardeep",0.392857142857143,68,6,299,107
"vial","3","f","121","11200",2,36,111,"amardeep",0.324324324324324,75,6,299,107
"vial","3","f","121","11200",3,38,108,"amardeep",0.351851851851852,70,6,299,107
"vial","3","f","121","11200",4,55,107,"amardeep",0.514018691588785,52,6,299,107
"vial","3","f","121","11200",5,57,105,"amardeep",0.542857142857143,48,6,299,107
"vial","3","f","124","11209",1,15,100,"amardeep",0.15,85,6,289,141
"vial","3","f","124","11209",2,15,102,"amardeep",0.147058823529412,87,6,289,141
"vial","3","f","124","11209",3,42,116,"amardeep",0.362068965517241,74,6,289,141
"vial","3","f","101","11142",1,34,154,"amardeep",0.220779220779221,120,12,340,129
"vial","3","f","101","11142",2,29,108,"amardeep",0.268518518518519,79,12,340,129
"vial","3","f","101","11142",3,43,109,"amardeep",0.394495412844037,66,12,340,129
"vial","3","f","101","11142",4,21,107,"amardeep",0.196261682242991,86,12,340,129
"vial","3","f","101","11142",5,34,103,"amardeep",0.330097087378641,69,12,340,129
"vial","3","f","102","11143",1,31,127,"amardeep",0.244094488188976,96,6,284,146
"vial","3","f","102","11143",2,33,120,"amardeep",0.275,87,6,284,146
"vial","3","f","102","11143",3,28,107,"amardeep",0.261682242990654,79,6,284,146
"vial","3","f","102","11143",4,37,108,"amardeep",0.342592592592593,71,6,284,146
"vial","3","f","102","11143",5,28,106,"amardeep",0.264150943396226,78,6,284,146
"vial","3","f","103","11145",1,48,135,"amardeep",0.355555555555556,87,5,274,131
"vial","3","f","103","11145",2,41,125,"amardeep",0.328,84,5,274,131
"vial","3","f","103","11145",3,37,128,"amardeep",0.2890625,91,5,274,131
"vial","3","f","104","11146",1,38,102,"amardeep",0.372549019607843,64,6,212,128
"vial","3","f","104","11146",1,36,100,"amardeep",0.36,64,6,212,128
"vial","3","f","104","11146",3,31,82,"amardeep",0.378048780487805,51,6,212,128
"vial","3","f","104","11146",4,38,112,"amardeep",0.339285714285714,74,6,212,128
"vial","3","f","104","11146",5,40,121,"amardeep",0.330578512396694,81,6,212,128
"vial","3","f","105","11147",1,42,114,"amardeep",0.368421052631579,72,5,293,146
"vial","3","f","105","11147",2,41,106,"amardeep",0.386792452830189,65,5,293,146
"vial","3","f","105","11147",3,39,113,"amardeep",0.345132743362832,74,5,293,146
"vial","3","f","105","11147",4,49,111,"amardeep",0.441441441441441,62,5,293,146
"vial","3","f","105","11147",5,47,125,"amardeep",0.376,78,5,293,146
"vial","3","f","106","11149",1,33,129,"amardeep",0.255813953488372,96,6,283,157
"vial","3","f","106","11149",2,27,100,"amardeep",0.27,73,6,283,157
"vial","3","f","106","11149",3,34,107,"amardeep",0.317757009345794,73,6,283,157
"vial","3","f","106","11149",4,38,107,"amardeep",0.355140186915888,69,6,283,157
"vial","3","f","106","11149",5,47,119,"amardeep",0.394957983193277,72,6,283,157
"vial","3","f","107","11151",1,44,119,"amardeep",0.369747899159664,75,4,297,122
"vial","3","f","107","11151",2,43,103,"amardeep",0.41747572815534,60,4,297,122
"vial","3","f","107","11151",3,44,108,"amardeep",0.407407407407407,64,4,297,122
"vial","3","f","107","11151",4,28,108,"amardeep",0.259259259259259,80,4,297,122
