mating.regime,block,sex,agrawal.stock.number,DSPR.stock.number,replicate,total.wt,total.flies,scorer.name
cage,7,f,116,11168,1,18,117,daniel
cage,7,f,116,11168,2,28,154,daniel
cage,7,f,116,11168,3,40,139,daniel
cage,7,f,116,11168,4,38,136,daniel
cage,7,f,119,11181,1,24,130,daniel
cage,7,f,119,11181,3,24,70,daniel
cage,7,f,119,11181,4,65,116,daniel
cage,7,f,119,11181,5,48,108,daniel
cage,7,f,19,11041,2,39,103,daniel
cage,7,f,19,11041,3,49,112,daniel
cage,7,f,55,11078,1,30,119,daniel
cage,7,f,55,11078,2,22,113,daniel
cage,7,f,55,11078,3,32,113,daniel
cage,7,f,55,11078,4,10,111,daniel
cage,7,f,82,11116,1,47,101,daniel
cage,7,f,82,11116,2,46,112,daniel
cage,7,f,82,11116,3,30,114,daniel
cage,7,f,82,11116,4,52,149,daniel
cage,7,f,88,11123,1,71,119,daniel
cage,7,f,88,11123,2,48,114,daniel
cage,7,f,88,11123,3,57,116,daniel
cage,7,f,88,11123,4,53,120,daniel
cage,7,f,130,11222,1,67,122,daniel
cage,7,f,130,11222,2,66,128,daniel
cage,7,f,130,11222,3,70,105,daniel
cage,7,f,130,11222,4,69,124,daniel
cage,7,f,130,11222,5,56,110,daniel
cage,7,f,128,11216,1,33,107,daniel
cage,7,f,128,11216,2,16,111,daniel
cage,7,f,128,11216,3,39,120,daniel
cage,7,f,128,11216,4,36,100,daniel
cage,7,f,120,11184,1,59,119,daniel
cage,7,f,120,11184,2,49,123,daniel
cage,7,f,122,11205,1,73,143,daniel
cage,7,f,122,11205,2,78,132,daniel
cage,7,f,122,11205,3,37,132,daniel
cage,7,f,122,11205,4,22,132,daniel
cage,7,f,87,11122,1,66,115,daniel
cage,7,f,87,11122,2,62,123,daniel
cage,7,f,87,11122,3,42,108,daniel
cage,7,f,87,11122,4,66,126,daniel
cage,7,f,87,11122,5,75,114,daniel
cage,7,f,85,11119,1,41,121,daniel
cage,7,f,85,11119,2,58,119,daniel
cage,7,f,85,11119,3,60,107,daniel
cage,7,f,85,11119,4,65,124,daniel
cage,7,f,85,11119,5,26,111,daniel
cage,7,f,81,11113,1,56,123,daniel
cage,7,f,81,11113,2,55,147,daniel
cage,7,f,81,11113,3,41,127,daniel
cage,7,f,81,11113,4,69,132,daniel
cage,7,f,81,11113,5,55,125,daniel
cage,7,f,79,11111,1,65,114,daniel
cage,7,f,79,11111,2,61,108,daniel
cage,7,f,79,11111,3,30,127,daniel
cage,7,f,79,11111,4,16,128,daniel
cage,7,f,35,11057,1,22,88,daniel
cage,7,f,35,11057,2,39,82,daniel
cage,7,f,35,11057,3,48,100,daniel
cage,7,f,35,11057,4,58,111,daniel
cage,7,f,35,11057,5,60,142,daniel
cage,7,f,86,11120,1,54,137,daniel
cage,7,f,86,11120,2,55,130,daniel
cage,7,f,86,11120,3,51,115,daniel
cage,7,f,86,11120,4,43,74,daniel
cage,7,f,86,11120,5,66,122,daniel
cage,7,f,80,11112,1,30,137,daniel
cage,7,f,80,11112,2,38,116,daniel
cage,7,f,80,11112,3,59,127,daniel
cage,7,f,80,11112,4,50,122,daniel
cage,7,f,80,11112,5,53,107,daniel
cage,7,f,72,11103,1,25,119,daniel
cage,7,f,72,11103,2,44,110,daniel
cage,7,f,72,11103,3,61,102,daniel
cage,7,f,72,11103,4,27,114,daniel
cage,7,f,72,11103,5,66,116,daniel
cage,7,f,28,11050,1,19,105,daniel
cage,7,f,28,11050,2,52,103,daniel
cage,7,f,28,11050,3,27,88,daniel
cage,7,f,28,11050,4,47,100,daniel
cage,7,f,22,11044,1,30,100,daniel
cage,7,f,22,11044,2,33,99,daniel
cage,7,f,22,11044,3,53,124,daniel
cage,7,f,22,11044,4,43,110,daniel
cage,7,f,22,11044,5,38,97,daniel
cage,7,f,57,11080,1,44,111,daniel
cage,7,f,57,11080,2,65,118,daniel
cage,7,f,57,11080,3,49,121,daniel
cage,7,f,57,11080,4,88,157,daniel
cage,7,f,26,11048,1,52,116,daniel
cage,7,f,26,11048,2,18,102,daniel
cage,7,f,26,11048,3,52,109,daniel
cage,7,f,26,11048,4,35,121,daniel
cage,7,f,7,11013,1,59,110,daniel
cage,7,f,7,11013,2,64,129,daniel
cage,7,f,7,11013,3,42,137,daniel
cage,7,f,6,11011,1,23,62,daniel
cage,7,f,6,11011,2,60,148,daniel
cage,7,f,10,11019,1,53,129,daniel
cage,7,f,10,11019,2,50,121,daniel
cage,7,f,10,11019,3,50,101,daniel
cage,7,f,10,11019,4,31,73,daniel
cage,7,f,19,11041,1,38,102,daniel
cage,8,f,161,11276,1,41,134,amardeep
cage,8,f,161,11276,2,40,148,amardeep
cage,8,f,160,11274,1,3,190,amardeep
cage,8,f,160,11274,2,22,149,amardeep
cage,8,f,160,11274,3,20,124,amardeep
cage,8,f,160,11274,4,78,150,amardeep
cage,8,f,160,11274,5,16,108,amardeep
cage,8,f,163,11280,1,50,132,amardeep
cage,8,f,163,11280,2,42,122,amardeep
cage,8,f,163,11280,3,50,146,amardeep
cage,8,f,163,11280,4,44,144,amardeep
cage,8,f,163,11280,5,31,138,amardeep
cage,8,f,169,11290,1,50,129,amardeep
cage,8,f,66,11094,1,41,111,amardeep
cage,8,f,66,11094,2,49,119,amardeep
cage,8,f,66,11094,3,56,129,amardeep
cage,8,f,66,11094,4,72,127,amardeep
cage,8,f,140,11238,1,51,118,amardeep
cage,8,f,140,11238,2,46,125,amardeep
cage,8,f,140,11238,3,44,132,amardeep
cage,8,f,140,11238,4,57,139,amardeep
cage,8,f,140,11238,5,53,139,amardeep
cage,8,f,145,11249,1,77,195,amardeep
cage,8,f,145,11249,2,43,142,amardeep
cage,8,f,145,11249,3,27,128,amardeep
cage,8,f,145,11249,4,48,132,amardeep
cage,8,f,145,11249,5,49,140,amardeep
cage,8,f,152,11264,1,28,119,amardeep
cage,8,f,152,11264,2,81,120,amardeep
cage,8,f,152,11264,3,47,139,amardeep
cage,8,f,152,11264,4,44,126,amardeep
cage,8,f,152,11264,5,46,132,amardeep
cage,8,f,156,11270,1,47,139,amardeep
cage,8,f,156,11270,2,47,129,amardeep
cage,8,f,156,11270,3,40,114,amardeep
cage,8,f,156,11270,4,43,131,amardeep
cage,8,f,176,11299,1,60,136,amardeep
cage,8,f,176,11299,2,57,130,amardeep
cage,8,f,176,11299,3,66,122,amardeep
cage,8,f,176,11299,4,30,119,amardeep
cage,8,f,176,11299,5,45,128,amardeep
cage,8,f,189,11317,1,39,157,amardeep
cage,8,f,189,11317,2,45,139,amardeep
cage,8,f,189,11317,3,36,138,amardeep
cage,8,f,189,11317,4,48,126,amardeep
cage,8,f,169,11290,1,70,139,amardeep
cage,8,f,169,11290,2,60,116,amardeep
cage,8,f,169,11290,3,49,132,amardeep
cage,8,f,169,11290,4,69,129,amardeep
cage,8,f,150,11259,1,34,132,amardeep
cage,8,f,150,11259,2,61,133,amardeep
cage,8,f,150,11259,3,49,112,amardeep
cage,8,f,150,11259,4,32,122,amardeep
cage,8,f,153,11265,1,20,109,amardeep
cage,8,f,153,11265,2,51,119,amardeep
cage,8,f,153,11265,3,58,103,amardeep
cage,8,f,153,11265,4,43,121,amardeep
cage,8,f,153,11265,5,47,123,amardeep
cage,8,f,167,11286,1,42,115,amardeep
cage,8,f,167,11286,2,54,120,amardeep
cage,8,f,167,11286,3,58,111,amardeep
cage,8,f,167,11286,4,35,106,amardeep
cage,8,f,167,11286,5,41,106,amardeep
cage,8,f,178,11303,1,32,116,amardeep
cage,8,f,178,11303,2,29,118,amardeep
cage,8,f,178,11303,3,38,119,amardeep
cage,8,f,178,11303,4,34,102,amardeep
cage,8,f,178,11303,5,53,125,amardeep
cage,8,f,144,11245,1,3,127,amardeep
cage,8,f,144,11245,2,32,122,amardeep
cage,8,f,144,11245,3,37,110,amardeep
cage,8,f,144,11245,4,34,112,amardeep
cage,8,f,144,11245,5,27,117,amardeep
cage,8,f,126,11214,1,58,119,amardeep
cage,8,f,126,11214,2,69,171,amardeep
cage,8,f,126,11214,3,60,117,amardeep
cage,8,f,126,11214,4,20,132,amardeep
cage,8,f,164,11281,1,34,122,amardeep
cage,8,f,164,11281,2,68,144,amardeep
cage,8,f,164,11281,3,51,129,amardeep
cage,8,f,164,11281,4,40,131,amardeep
cage,8,f,139,11237,1,40,122,amardeep
cage,8,f,190,11324,1,28,108,amardeep
cage,8,f,190,11324,2,75,195,amardeep
cage,8,f,190,11324,3,54,146,amardeep
cage,8,f,190,11324,4,57,138,amardeep
cage,8,f,190,11324,5,76,156,amardeep
cage,8,f,187,11314,1,42,141,amardeep
cage,8,f,187,11314,2,37,133,amardeep
cage,8,f,187,11314,3,49,129,amardeep
cage,8,f,187,11314,4,46,129,amardeep
cage,8,f,187,11314,5,63,129,amardeep
cage,8,f,185,11311,1,27,132,amardeep
cage,8,f,183,11309,1,63,134,amardeep
cage,8,f,183,11309,2,51,174,amardeep
cage,8,f,183,11309,3,28,162,amardeep
cage,8,f,183,11309,4,64,149,amardeep
cage,8,f,183,11309,5,48,120,amardeep
cage,8,f,179,11304,1,42,127,amardeep
cage,8,f,179,11304,2,60,124,amardeep
cage,8,f,179,11304,3,60,135,amardeep
cage,8,f,179,11304,4,42,134,amardeep
cage,8,f,179,11304,5,50,129,amardeep
cage,8,f,158,11272,1,21,142,amardeep
cage,8,f,158,11272,2,35,137,amardeep
cage,8,f,158,11272,3,38,148,amardeep
cage,8,f,158,11272,4,49,128,amardeep
cage,8,f,158,11272,5,25,144,amardeep
cage,8,f,131,11223,1,44,120,amardeep
cage,8,f,131,11223,2,58,129,amardeep
cage,8,f,131,11223,3,35,135,amardeep
cage,8,f,131,11223,4,47,132,amardeep
cage,8,f,131,11223,5,53,143,amardeep
cage,8,f,36,11058,1,35,132,amardeep
cage,8,f,36,11058,2,43,135,amardeep
cage,8,f,36,11058,3,29,140,amardeep
cage,8,f,36,11058,4,9,116,amardeep
cage,8,f,36,11058,5,23,138,amardeep
cage,8,f,157,11271,1,36,128,amardeep
cage,8,f,157,11271,2,52,141,amardeep
cage,8,f,157,11271,3,54,148,amardeep
cage,8,f,157,11271,4,30,151,amardeep
cage,8,f,157,11271,5,51,145,amardeep
cage,8,f,137,11234,1,48,135,amardeep
cage,8,f,137,11234,2,52,138,amardeep
cage,8,f,137,11234,3,80,144,amardeep
cage,8,f,137,11234,4,52,121,amardeep
cage,8,f,137,11234,5,26,133,amardeep
cage,8,f,110,11156,1,54,143,amardeep
cage,8,f,110,11156,2,63,131,amardeep
cage,8,f,110,11156,3,59,134,amardeep
cage,8,f,110,11156,4,77,140,amardeep
cage,8,f,110,11156,5,41,131,amardeep
cage,8,f,193,11327,1,23,117,amardeep
cage,8,f,193,11327,2,28,128,amardeep
cage,8,f,193,11327,3,41,125,amardeep
cage,8,f,193,11327,4,53,154,amardeep
cage,8,f,193,11327,5,5,137,amardeep
cage,8,f,197,11331,1,38,144,amardeep
cage,8,f,197,11331,2,13,119,amardeep
cage,8,f,197,11331,3,45,148,amardeep
cage,8,f,197,11331,4,34,129,amardeep
cage,8,f,197,11331,5,23,181,amardeep
cage,8,f,184,11310,1,37,125,amardeep
cage,8,f,184,11310,2,28,126,amardeep
cage,8,f,184,11310,3,19,129,amardeep
cage,8,f,184,11310,4,24,136,amardeep
cage,8,f,184,11310,5,30,174,amardeep
cage,8,f,185,11311,1,72,145,amardeep
cage,8,f,185,11311,2,44,109,amardeep
cage,8,f,185,11311,3,36,124,amardeep
cage,8,f,185,11311,4,31,125,amardeep
cage,8,f,182,11308,1,56,118,amardeep
cage,8,f,182,11308,2,81,143,amardeep
cage,8,f,182,11308,3,71,131,amardeep
cage,8,f,182,11308,4,31,135,amardeep
cage,8,f,186,11312,1,46,115,amardeep
cage,8,f,186,11312,2,53,135,amardeep
cage,8,f,186,11312,3,32,140,amardeep
cage,8,f,186,11312,4,33,110,amardeep
cage,8,f,177,11300,1,51,132,amardeep
cage,8,f,177,11300,2,44,137,amardeep
cage,8,f,177,11300,3,68,153,amardeep
cage,8,f,177,11300,4,24,124,amardeep
cage,8,f,177,11300,5,54,183,amardeep
cage,8,m,140,11238,1,19,147,amardeep
cage,8,m,140,11238,2,32,139,amardeep
cage,8,m,140,11238,3,3,122,amardeep
cage,8,m,140,11238,4,52,152,amardeep
cage,8,m,126,11214,1,66,145,amardeep
cage,8,m,126,11214,2,24,131,amardeep
cage,8,m,126,11214,3,60,128,amardeep
cage,8,m,126,11214,4,79,126,amardeep
cage,8,m,126,11214,5,59,135,amardeep
cage,8,m,66,11094,1,34,134,amardeep
cage,8,m,66,11094,2,68,135,amardeep
cage,8,m,66,11094,3,44,126,amardeep
cage,8,m,66,11094,4,28,144,amardeep
cage,8,m,66,11094,5,63,158,amardeep
cage,8,m,137,11234,1,67,137,amardeep
cage,8,m,137,11234,2,39,103,amardeep
cage,8,m,137,11234,3,21,141,amardeep
cage,8,m,137,11234,4,63,131,amardeep
cage,8,m,137,11234,5,68,113,amardeep
cage,8,m,110,11156,1,62,144,amardeep
cage,8,m,110,11156,2,2,119,amardeep
cage,8,m,110,11156,3,49,117,amardeep
cage,8,m,110,11156,4,21,102,amardeep
cage,8,m,110,11156,5,10,52,amardeep
cage,8,m,193,11327,1,65,119,amardeep
cage,8,m,193,11327,2,54,123,amardeep
cage,8,m,193,11327,3,40,121,amardeep
cage,8,m,193,11327,4,30,131,amardeep
cage,8,m,197,11331,1,80,123,amardeep
cage,8,m,197,11331,2,73,125,amardeep
cage,8,m,197,11331,3,64,131,amardeep
cage,8,m,197,11331,4,51,128,amardeep
cage,8,m,158,11272,1,61,142,amardeep
cage,8,m,158,11272,2,67,130,amardeep
cage,8,m,158,11272,3,59,134,amardeep
cage,8,m,158,11272,4,58,125,amardeep
cage,8,m,158,11272,5,25,130,amardeep
cage,8,m,36,11058,1,84,116,amardeep
cage,8,m,36,11058,2,39,108,amardeep
cage,8,m,36,11058,3,66,117,amardeep
cage,8,m,36,11058,4,38,133,amardeep
cage,8,m,131,11223,1,30,117,amardeep
cage,8,m,131,11223,2,33,135,amardeep
cage,8,m,131,11223,3,1,88,amardeep
cage,8,m,131,11223,4,35,150,amardeep
cage,8,m,131,11223,5,40,141,amardeep
cage,8,m,160,11274,1,16,60,amardeep
cage,8,m,160,11274,2,43,115,amardeep
cage,8,m,160,11274,3,22,155,amardeep
cage,8,m,160,11274,4,118,154,amardeep
cage,8,m,160,11274,5,38,162,amardeep
cage,8,m,157,11271,1,51,151,amardeep
cage,8,m,157,11271,2,53,123,amardeep
cage,8,m,157,11271,3,67,107,amardeep
cage,8,m,157,11271,4,53,130,amardeep
cage,8,m,157,11271,5,67,140,amardeep
cage,8,m,156,11270,1,63,124,amardeep
cage,8,m,156,11270,2,16,123,amardeep
cage,8,m,156,11270,3,33,121,amardeep
cage,8,m,156,11270,4,62,129,amardeep
cage,8,m,156,11270,5,16,130,amardeep
cage,8,m,153,11265,1,93,167,amardeep
cage,8,m,153,11265,2,75,136,amardeep
cage,8,m,153,11265,3,80,117,amardeep
cage,8,m,153,11265,4,66,119,amardeep
cage,8,m,152,11264,1,50,135,amardeep
cage,8,m,152,11264,2,80,134,amardeep
cage,8,m,152,11264,3,87,133,amardeep
cage,8,m,152,11264,4,69,141,amardeep
cage,8,m,152,11264,5,70,138,amardeep
cage,8,m,150,11259,1,83,133,amardeep
cage,8,m,150,11259,2,79,147,amardeep
cage,8,m,150,11259,3,70,143,amardeep
cage,8,m,150,11259,4,61,142,amardeep
cage,8,m,150,11259,5,68,150,amardeep
cage,8,m,145,11249,1,23,120,amardeep
cage,8,m,145,11249,2,48,124,amardeep
cage,8,m,145,11249,3,46,135,amardeep
cage,8,m,145,11249,4,19,114,amardeep
cage,8,m,145,11249,5,17,124,amardeep
cage,8,m,144,11245,1,50,116,amardeep
cage,8,m,144,11245,2,118,170,amardeep
cage,8,m,144,11245,3,22,124,amardeep
cage,8,m,144,11245,4,50,114,amardeep
cage,8,m,144,11245,5,11,123,amardeep
cage,8,m,177,11300,1,70,131,amardeep
cage,8,m,177,11300,2,23,138,amardeep
cage,8,m,177,11300,3,10,128,amardeep
cage,8,m,177,11300,4,38,137,amardeep
cage,8,m,178,11303,1,73,127,amardeep
cage,8,m,178,11303,2,18,90,amardeep
cage,8,m,178,11303,3,9,119,amardeep
cage,8,m,178,11303,4,56,123,amardeep
cage,8,m,178,11303,5,28,103,amardeep
cage,8,m,176,11299,1,57,146,amardeep
cage,8,m,176,11299,2,58,129,amardeep
cage,8,m,176,11299,3,28,71,amardeep
cage,8,m,176,11299,4,45,160,amardeep
cage,8,m,176,11299,5,57,144,amardeep
cage,8,m,169,11290,1,100,153,amardeep
cage,8,m,169,11290,2,98,133,amardeep
cage,8,m,169,11290,3,107,131,amardeep
cage,8,m,169,11290,4,70,114,amardeep
cage,8,m,169,11290,5,56,146,amardeep
cage,8,m,163,11280,1,68,124,amardeep
cage,8,m,163,11280,2,22,122,amardeep
cage,8,m,163,11280,3,80,145,amardeep
cage,8,m,163,11280,4,27,121,amardeep
cage,8,m,163,11280,5,65,125,amardeep
cage,8,m,161,11276,1,48,127,amardeep
cage,8,m,161,11276,2,48,107,amardeep
cage,8,m,167,11286,1,42,124,amardeep
cage,8,m,167,11286,2,42,132,amardeep
cage,8,m,167,11286,3,67,117,amardeep
cage,8,m,167,11286,4,37,171,amardeep
cage,8,m,167,11286,5,33,138,amardeep
cage,8,m,164,11281,1,45,114,amardeep
cage,8,m,164,11281,2,22,129,amardeep
cage,8,m,164,11281,3,50,137,amardeep
cage,8,m,139,11237,1,71,191,amardeep
cage,8,m,139,11237,2,44,140,amardeep
cage,8,m,139,11237,3,37,93,amardeep
cage,8,m,139,11237,4,38,149,amardeep
cage,8,m,139,11237,5,52,118,amardeep
cage,8,m,183,11309,1,89,146,amardeep
cage,8,m,183,11309,2,48,129,amardeep
cage,8,m,183,11309,3,38,117,amardeep
cage,8,m,183,11309,4,63,110,amardeep
cage,8,m,185,11311,1,116,131,amardeep
cage,8,m,185,11311,2,59,129,amardeep
cage,8,m,185,11311,3,77,116,amardeep
cage,8,m,185,11311,4,34,118,amardeep
cage,8,m,187,11314,1,63,141,amardeep
cage,8,m,187,11314,2,73,137,amardeep
cage,8,m,187,11314,3,54,125,amardeep
cage,8,m,187,11314,4,103,119,amardeep
cage,8,m,187,11314,5,40,133,amardeep
cage,8,m,190,11324,1,26,125,amardeep
cage,8,m,190,11324,2,14,106,amardeep
cage,8,m,190,11324,3,40,117,amardeep
cage,8,m,190,11324,4,36,133,amardeep
cage,8,m,190,11324,5,18,112,amardeep
cage,8,m,189,11317,1,46,120,amardeep
cage,8,m,189,11317,2,75,108,amardeep
cage,8,m,189,11317,3,85,132,amardeep
cage,8,m,189,11317,4,73,116,amardeep
cage,8,m,189,11317,5,30,118,amardeep
cage,8,m,186,11312,1,15,103,amardeep
cage,8,m,186,11312,2,82,116,amardeep
cage,8,m,186,11312,3,79,119,amardeep
cage,8,m,186,11312,4,35,110,amardeep
cage,8,m,186,11312,5,72,125,amardeep
cage,8,m,184,11310,1,48,112,amardeep
cage,8,m,184,11310,2,49,102,amardeep
cage,8,m,184,11310,3,95,145,amardeep
cage,8,m,184,11310,4,58,137,amardeep
cage,8,m,184,11310,5,64,126,amardeep
cage,8,m,182,11308,1,69,139,amardeep
cage,8,m,182,11308,2,66,126,amardeep
cage,8,m,182,11308,3,30,123,amardeep
cage,8,m,179,11304,1,74,137,amardeep
cage,8,m,179,11304,2,28,126,amardeep
cage,8,m,179,11304,3,54,126,amardeep
cage,8,m,179,11304,4,61,158,amardeep
cage,8,m,179,11304,5,34,141,amardeep
cage,9,f,237,11389,1,51,140,amardeep
cage,9,f,237,11389,2,46,140,amardeep
cage,9,f,237,11389,3,33,148,amardeep
cage,9,f,237,11389,4,61,150,amardeep
cage,9,f,237,11389,5,20,131,amardeep
cage,9,f,132,11224,1,26,123,amardeep
cage,9,f,132,11224,2,36,130,amardeep
cage,9,f,132,11224,3,21,134,amardeep
cage,9,f,132,11224,4,19,132,amardeep
cage,9,f,132,11224,5,38,164,amardeep
cage,9,f,202,11008,1,58,180,amardeep
cage,9,f,202,11008,2,40,127,amardeep
cage,9,f,202,11008,3,33,143,amardeep
cage,9,f,202,11008,4,24,157,amardeep
cage,9,f,202,11008,5,26,120,amardeep
cage,9,f,205,11098,1,40,139,amardeep
cage,9,f,205,11098,2,56,127,amardeep
cage,9,f,205,11098,3,37,147,amardeep
cage,9,f,205,11098,4,40,146,amardeep
cage,9,f,205,11098,5,31,141,amardeep
cage,9,f,207,11150,1,31,171,amardeep
cage,9,f,207,11150,2,31,128,amardeep
cage,9,f,207,11150,3,38,132,amardeep
cage,9,f,207,11150,4,38,142,amardeep
cage,9,f,207,11150,5,38,126,amardeep
cage,9,f,223,11351,1,48,118,amardeep
cage,9,f,223,11351,2,38,117,amardeep
cage,9,f,223,11351,3,56,125,amardeep
cage,9,f,223,11351,4,29,120,amardeep
cage,9,f,223,11351,5,33,112,amardeep
cage,9,f,233,11375,1,59,166,amardeep
cage,9,f,233,11375,2,26,166,amardeep
cage,9,f,233,11375,3,41,131,amardeep
cage,9,f,233,11375,4,36,158,amardeep
cage,9,f,233,11375,5,25,104,amardeep
cage,9,f,234,11380,1,54,129,amardeep
cage,9,f,234,11380,2,29,135,amardeep
cage,9,f,234,11380,3,38,124,amardeep
cage,9,f,234,11380,4,32,121,amardeep
cage,9,f,234,11380,5,52,159,amardeep
cage,9,f,247,11409,1,52,121,amardeep
cage,9,f,247,11409,2,29,117,amardeep
cage,9,f,247,11409,3,49,148,amardeep
cage,9,f,247,11409,4,48,149,amardeep
cage,9,f,247,11409,5,76,176,amardeep
cage,9,f,248,11410,1,42,139,amardeep
cage,9,f,248,11410,2,53,141,amardeep
cage,9,f,248,11410,3,37,126,amardeep
cage,9,f,248,11410,4,51,139,amardeep
cage,9,f,248,11410,5,21,138,amardeep
cage,9,f,232,11374,1,35,118,amardeep
cage,9,f,232,11374,2,59,172,amardeep
cage,9,f,232,11374,3,46,125,amardeep
cage,9,f,232,11374,4,41,137,amardeep
cage,9,f,232,11374,5,26,115,amardeep
cage,9,f,230,11370,1,59,142,amardeep
cage,9,f,230,11370,2,46,137,amardeep
cage,9,f,230,11370,3,55,133,amardeep
cage,9,f,230,11370,4,57,136,amardeep
cage,9,f,230,11370,5,57,150,amardeep
cage,9,f,228,11367,1,24,124,amardeep
cage,9,f,228,11367,2,24,154,amardeep
cage,9,f,228,11367,3,45,132,amardeep
cage,9,f,228,11367,4,25,141,amardeep
cage,9,f,228,11367,5,37,124,amardeep
cage,9,f,226,11355,1,56,137,amardeep
cage,9,f,226,11355,2,35,113,amardeep
cage,9,f,226,11355,3,24,115,amardeep
cage,9,f,226,11355,4,32,133,amardeep
cage,9,f,226,11355,5,46,144,amardeep
cage,9,f,240,11398,1,62,179,amardeep
cage,9,f,240,11398,2,44,126,amardeep
cage,9,f,240,11398,3,52,154,amardeep
cage,9,f,240,11398,4,45,140,amardeep
cage,9,f,240,11398,5,45,141,amardeep
cage,9,f,242,11404,1,18,115,amardeep
cage,9,f,242,11404,2,58,157,amardeep
cage,9,f,242,11404,3,62,155,amardeep
cage,9,f,242,11404,4,70,162,amardeep
cage,9,f,242,11404,5,31,147,amardeep
cage,9,f,251,11413,1,44,140,amardeep
cage,9,f,251,11413,2,50,105,amardeep
cage,9,f,251,11413,3,63,135,amardeep
cage,9,f,251,11413,4,41,125,amardeep
cage,9,f,251,11413,5,43,127,amardeep
cage,9,f,244,11406,1,47,144,amardeep
cage,9,f,244,11406,2,50,146,amardeep
cage,9,f,244,11406,3,32,130,amardeep
cage,9,f,244,11406,4,25,118,amardeep
cage,9,f,244,11406,5,48,123,amardeep
cage,9,f,252,11414,1,21,124,amardeep
cage,9,f,252,11414,2,27,118,amardeep
cage,9,f,252,11414,3,36,143,amardeep
cage,9,f,252,11414,4,52,132,amardeep
cage,9,f,252,11414,5,25,126,amardeep
cage,9,f,245,11407,1,11,120,amardeep
cage,9,f,245,11407,2,38,134,amardeep
cage,9,f,245,11407,3,27,119,amardeep
cage,9,f,241,11403,1,32,127,amardeep
cage,9,f,241,11403,2,53,120,amardeep
cage,9,f,241,11403,3,22,126,amardeep
cage,9,f,241,11403,4,45,130,amardeep
cage,9,f,241,11403,5,47,139,amardeep
cage,9,f,238,11392,1,29,148,amardeep
cage,9,f,238,11392,2,29,135,amardeep
cage,9,f,238,11392,3,35,132,amardeep
cage,9,f,238,11392,4,30,100,amardeep
cage,9,f,238,11392,5,42,117,amardeep
cage,9,f,209,11302,1,27,113,amardeep
cage,9,f,209,11302,2,30,125,amardeep
cage,9,f,209,11302,3,31,124,amardeep
cage,9,f,209,11302,4,17,134,amardeep
cage,9,f,209,11302,5,28,146,amardeep
cage,9,f,210,11313,1,18,131,amardeep
cage,9,f,210,11313,2,20,141,amardeep
cage,9,f,210,11313,3,24,131,amardeep
cage,9,f,210,11313,4,23,108,amardeep
cage,9,f,210,11313,5,39,135,amardeep
cage,9,f,212,11335,1,37,123,amardeep
cage,9,f,212,11335,2,41,123,amardeep
cage,9,f,212,11335,3,48,113,amardeep
cage,9,f,212,11335,4,38,145,amardeep
cage,9,f,212,11335,5,27,146,amardeep
cage,9,f,213,11336,1,55,160,amardeep
cage,9,f,213,11336,2,32,130,amardeep
cage,9,f,213,11336,3,50,147,amardeep
cage,9,f,213,11336,4,55,157,amardeep
cage,9,f,213,11336,5,48,148,amardeep
cage,9,f,214,11337,1,63,138,amardeep
cage,9,f,214,11337,2,55,133,amardeep
cage,9,f,214,11337,3,36,155,amardeep
cage,9,f,214,11337,4,34,143,amardeep
cage,9,f,214,11337,5,34,142,amardeep
cage,9,f,211,11334,1,24,158,amardeep
cage,9,f,211,11334,2,21,119,amardeep
cage,9,f,211,11334,3,29,129,amardeep
cage,9,f,211,11334,4,15,129,amardeep
cage,9,f,211,11334,5,41,156,amardeep
cage,9,f,99,11140,1,30,143,amardeep
cage,9,f,99,11140,2,37,128,amardeep
cage,9,f,99,11140,3,24,146,amardeep
cage,9,f,99,11140,4,6,138,amardeep
cage,9,f,99,11140,5,15,139,amardeep
cage,9,f,221,11349,1,40,137,amardeep
cage,9,f,221,11349,2,26,129,amardeep
cage,9,f,221,11349,3,42,133,amardeep
cage,9,f,221,11349,4,45,153,amardeep
cage,9,f,221,11349,5,32,145,amardeep
cage,9,f,215,11338,1,38,147,amardeep
cage,9,f,215,11338,2,29,161,amardeep
cage,9,f,215,11338,3,29,147,amardeep
cage,9,f,215,11338,4,24,128,amardeep
cage,9,f,215,11338,5,41,149,amardeep
cage,9,f,217,11344,1,73,163,amardeep
cage,9,f,217,11344,2,58,156,amardeep
cage,9,f,217,11344,3,39,140,amardeep
cage,9,f,217,11344,4,34,138,amardeep
cage,9,f,217,11344,5,41,125,amardeep
cage,9,f,216,11339,1,17,122,amardeep
cage,9,f,84,11118,1,34,103,amardeep
cage,9,f,84,11118,2,27,154,amardeep
cage,9,f,84,11118,3,51,170,amardeep
cage,9,f,84,11118,4,31,134,amardeep
cage,9,f,84,11118,5,39,152,amardeep
cage,9,f,83,11117,1,24,161,amardeep
cage,9,f,83,11117,2,22,155,amardeep
cage,9,f,83,11117,3,23,151,amardeep
cage,9,f,83,11117,4,14,156,amardeep
cage,9,f,83,11117,5,28,138,amardeep
cage,9,f,70,11099,1,28,143,amardeep
cage,9,f,70,11099,2,32,138,amardeep
cage,9,f,70,11099,3,40,137,amardeep
cage,9,f,70,11099,4,25,158,amardeep
cage,9,f,70,11099,5,46,154,amardeep
cage,9,f,39,11061,1,37,145,amardeep
